"Tom Hammonds","T. Hammonds"
"Tim Hardaway","T. Hardaway"
"Ed Horton","Ed Horton"
"Jaren Jackson","J. Jackson"
"Shawn Kemp","S. Kemp"
"Stacey King","S. King"
"Todd Lichti","T. Lichti"
"Roy Marble","R. Marble"
"Šarūnas Marčiulionis","Š. Marčiulionis"
"George McCloud","G. McCloud"
"Carlton McKinney","C. McKinney"
"Sam Mitchell","S. Mitchell"
"Dyron Nix","D. Nix"
"Dražen Petrović","D. Petrović"
"J.R. Reid","J. Reid"
"Glen Rice","G. Rice"
"Pooh Richardson","P. Richardson"
"Clifford Robinson","C. Robinson"
"Donald Royal","D. Royal"
"Jay Taylor","J. Taylor"
"Leonard Taylor","L. Taylor"
"Henry Turner","H. Turner"
"Alexander Volkov","A. Volkov"
"Doug West","D. West"
"Randy White","R. White"
"Nick Anderson","N. Anderson"
"Adrian Caldwell","A. Caldwell"
"Sean Elliott","S. Elliott"
"Scott Meents","S. Meents"
"John Morton","J. Morton"
"Kenny Payne","K. Payne"
"Brian Quinnett","B. Quinnett"
"David Robinson","D. Robinson"
"Michael Ansley","M. Ansley"
"Steve Bucknall","S. Bucknall"
"Byron Irvin","B. Irvin"
"Stan Kimbrough","S. Kimbrough"
"Jeff Martin","J. Martin"
"Lanard Copeland","L. Copeland"
"Eric Johnson","E. Johnson"
"Delaney Rudd","D. Rudd"
"Mel McCants","M. McCants"
"Nate Johnston","N. Johnston"
"Jeff Lebo","J. Lebo"
"Žarko Paspalj","Ž. Paspalj"
"Gary Voce","G. Voce"
"Mike Higgins","M. Higgins"
"Pervis Ellison","P. Ellison"
"Byron Dinkins","B. Dinkins"
"Frank Kornet","F. Kornet"
"Gary Leonard","G. Leonard"
"Michael Smith","M. Smith"
"Dexter Shouse","D. Shouse"
"Mike Morrison","M. Morrison"
"Doug Roth","D. Roth"
"Mike Williams","M. Williams"
"Jeff Sanders","J. Sanders"
"Jay Edwards","J. Edwards"
"Haywoode Workman","H. Workman"
"Anthony Mason","A. Mason"
"Derrick Gervin","D. Gervin"
"Bob McCann","B. McCann"
"Raymond Brown","R. Brown"
"Tim Legler","T. Legler"
"Clifford Lett","C. Lett"
"Alaa Abdelnaby","A. Abdelnaby"
"Lance Blanks","L. Blanks"
"Dee Brown","D. Brown"
"Jud Buechler","J. Buechler"
"Willie Burton","W. Burton"
"Duane Causwell","D. Causwell"
"Cedric Ceballos","C. Ceballos"
"Richard Coffey","R. Coffey"
"Derrick Coleman","D. Coleman"
"Bimbo Coles","B. Coles"
"Anthony Cook","A. Cook"
"A.J. English","A. English"
"Danny Ferry","D. Ferry"
"Greg Foster","G. Foster"
"Tate George","T. George"
"Kendall Gill","K. Gill"
"Gerald Glass","G. Glass"
"Steve Henson","S. Henson"
"Tyrone Hill","T. Hill"
"Dave Jamerson","D. Jamerson"
"Alec Kessler","A. Kessler"
"Bo Kimble","Bo Kimble"
"Kurk Lee","K. Lee"
"Marcus Liberty","M. Liberty"
"Ian Lockhart","I. Lockhart"
"Chris Munk","C. Munk"
"Jerrod Mustaf","J. Mustaf"
"Brian Oliver","B. Oliver"
"Gerald Paddio","G. Paddio"
"Walter Palmer","W. Palmer"
"Kevin Pritchard","K. Pritchard"
"Larry Robinson","L. Robinson"
"Rumeal Robinson","R. Robinson"
"Dennis Scott","D. Scott"
"Lionel Simmons","L. Simmons"
"Felton Spencer","F. Spencer"
"Andy Toolson","A. Toolson"
"Loy Vaught","L. Vaught"
"Jayson Williams","J. Williams"
"Kenny Williams","K. Williams"
"Scott Williams","S. Williams"
"Howard Wright","H. Wright"
"Elden Campbell","E. Campbell"
"Sean Higgins","S. Higgins"
"Tony Massenburg","T. Massenburg"
"Gary Payton","G. Payton"
"Rick Calloway","R. Calloway"
"Les Jepsen","L. Jepsen"
"Travis Mays","T. Mays"
"Steve Scheffler","S. Scheffler"
"Trevor Wilson","T. Wilson"
"Kennard Winchester","K. Winchester"
"Dwayne Schintzius","D. Schintzius"
"Tony Smith","T. Smith"
"Mahmoud Abdul-Rauf","M. Abdul-Rauf"
"Stojko Vranković","S. Vranković"
"Cedric Ball","C. Ball"
"Miloš Babić","M. Babić"
"Negele Knight","N. Knight"
"Jim Grandholm","J. Grandholm"
"Terry Mills","T. Mills"
"Irving Thomas","I. Thomas"
"Keith Askins","K. Askins"
"Anthony Bonner","A. Bonner"
"Mario Elie","M. Elie"
"Dan O'Sullivan","D. O'Sullivan"
"Dan Godfread","D. Godfread"
"Henry James","H. James"
"Matt Bullard","M. Bullard"
"Alan Ogg","A. Ogg"
"Tony Harris","T. Harris"
"Tony Dawson","T. Dawson"
"A.J. Wynder","A. Wynder"
"Victor Alexander","V. Alexander"
"Greg Anthony","G. Anthony"
"David Benoit","D. Benoit"
"Terrell Brandon","T. Brandon"
"Randy Brown","R. Brown"
"Demetrius Calip","D. Calip"
"Pete Chilcutt","P. Chilcutt"
"Tom Copa","T. Copa"
"Rick Fox","R. Fox"
"Chris Gatling","C. Gatling"
"Donald Hodge","D. Hodge"
"Mike Iuzzolino","M. Iuzzolino"
"Mark Macon","M. Macon"
"Tharon Mayes","T. Mayes"
"Dikembe Mutombo","D. Mutombo"
"Jimmy Oliver","J. Oliver"
"Elliot Perry","E. Perry"
"Mark Randall","M. Randall"
"Greg Sutton","G. Sutton"
"Charles Thomas","C. Thomas"
"João Vianna","J. Vianna"
"Stacey Augmon","S. Augmon"
"Isaac Austin","I. Austin"
"Kevin Brooks","K. Brooks"
"Corey Crowder","C. Crowder"
"Sean Green","S. Green"
"Doug Lee","D. Lee"
"Eric Murdock","E. Murdock"
"Robert Pack","R. Pack"
"Stanley Roberts","S. Roberts"
"Steve Smith","S. Smith"
"Carl Thomas","C. Thomas"
"Marty Conlon","M. Conlon"
"Rich King","R. King"
"Billy Owens","B. Owens"
"Doug Smith","D. Smith"
"LeRon Ellis","L. Ellis"
"Rodney Monroe","R. Monroe"
"Larry Stewart","L. Stewart"
"John Turner","J. Turner"
"Paul Graham","P. Graham"
"Keith Owens","K. Owens"
"Kenny Anderson","K. Anderson"
"Carl Herrera","C. Herrera"
"Myron Brown","M. Brown"
"Dale Davis","D. Davis"
"LaBradford Smith","L. Smith"
"Bison Dele","B. Dele"
"Patrick Eddie","P. Eddie"
"Luc Longley","L. Longley"
"Kevin Lynch","K. Lynch"
"Chris Corchiani","C. Corchiani"
"Stephen Thompson","S. Thompson"
"Lamont Strothers","L. Strothers"
"Tracy Moore","T. Moore"
"Brian Howard","B. Howard"
"Cedric Hunter","C. Hunter"
"Steve Bardo","S. Bardo"
"Bobby Phills","B. Phills"
"Derek Strong","D. Strong"
"Anthony Avent","A. Avent"
"Tony Bennett","T. Bennett"
"Duane Cooper","D. Cooper"
"John Crotty","J. Crotty"
"Lloyd Daniels","L. Daniels"
"Todd Day","T. Day"
"Tom Gugliotta","T. Gugliotta"
"Robert Horry","R. Horry"
"Byron Houston","B. Houston"
"Stephen Howard","S. Howard"
"Keith Jennings","K. Jennings"
"Adam Keefe","A. Keefe"
"Christian Laettner","C. Laettner"
"Don MacLean","D. MacLean"
"Lee Mayberry","L. Mayberry"
"Shaquille O'Neal","S. O'Neal"
"Anthony Peeler","A. Peeler"
"Brent Price","B. Price"
"Chris Smith","C. Smith"
"Elmore Spencer","E. Spencer"
"Latrell Sprewell","L. Sprewell"
"Gundars Vētra","G. Vētra"
"Clarence Weatherspoon","C. Weatherspoon"
"Corey Williams","C. Williams"
"Walt Williams","W. Williams"
"Walter Bond","W. Bond"
"Hubert Davis","H. Davis"
"LaPhonso Ellis","L. Ellis"
"Sam Mack","S. Mack"
"Oliver Miller","O. Miller"
"Harold Miner","H. Miner"
"Matt Othick","M. Othick"
"Anthony Pullard","A. Pullard"
"Sean Rooks","S. Rooks"
"Malik Sealy","M. Sealy"
"Bryant Stith","B. Stith"
"Dave Johnson","D. Johnson"
"Tracy Murray","T. Murray"
"Reggie Smith","R. Smith"
"Robert Werdann","R. Werdann"
"Lorenzo Williams","L. Williams"
"Randy Woods","R. Woods"
"Litterial Green","L. Green"
"Alex Blackwell","A. Blackwell"
"Alonzo Mourning","A. Mourning"
"Isaiah Morris","I. Morris"
"Doug Overton","D. Overton"
"Eric Anderson","E. Anderson"
"Jay Guidinger","J. Guidinger"
"Matt Geiger","M. Geiger"
"Marcus Webb","M. Webb"
"Jo Jo English","Jo Jo English"
"Marlon Maxey","M. Maxey"
"Jon Barry","J. Barry"
"Radisav Ćurčić","R. Ćurčić"
"Richard Dumas","R. Dumas"
"Andre Spencer","A. Spencer"
"Dexter Cambridge","D. Cambridge"
"Joe Courtney","J. Courtney"
"Melvin Newbern","M. Newbern"
"Ricky Blanton","R. Blanton"
"Jim Jackson","J. Jackson"
"Barry Stevens","B. Stevens"
"Doug Christie","D. Christie"
"Pat Durham","P. Durham"
"Thomas Jordan","T. Jordan"
"Gary Alexander","G. Alexander"
"Vin Baker","V. Baker"
"Corie Blount","C. Blount"
"Shawn Bradley","S. Bradley"
"P.J. Brown","P. Brown"
"Mitchell Butler","M. Butler"
"Sam Cassell","S. Cassell"
"Calbert Cheaney","C. Cheaney"
"Michael Curry","M. Curry"
"Antonio Davis","A. Davis"
"Brian Davis","B. Davis"
"Terry Dehere","T. Dehere"
"Acie Earl","A. Earl"
"Josh Grant","J. Grant"
"Anfernee Hardaway","A. Hardaway"
"Lucious Harris","L. Harris"
"Antonio Harvey","A. Harvey"
"Allan Houston","A. Houston"
"Lindsey Hunter","L. Hunter"
"Bobby Hurley","B. Hurley"
"Popeye Jones","P. Jones"
"Warren Kidd","W. Kidd"
"Toni Kukoč","T. Kukoč"
"Jamal Mashburn","J. Mashburn"
"Darnell Mee","D. Mee"
"Chris Mills","C. Mills"
"Darren Morningstar","D. Morningstar"
"Mike Peplowski","M. Peplowski"
"Dino Radja","D. Radja"
"Isaiah Rider","I. Rider"
"Eric Riley","E. Riley"
"James Robinson","J. Robinson"
"Rodney Rogers","R. Rogers"
"Bryon Russell","B. Russell"
"Keith Tower","K. Tower"
"Nick Van Exel","N. Exel"
"Rex Walters","R. Walters"
"Chris Whitney","C. Whitney"
"Luther Wright","L. Wright"
"Greg Graham","G. Graham"
"Scott Haskin","S. Haskin"
"Ervin Johnson","E. Johnson"
"George Lynch","G. Lynch"
"Matt Wenstrom","M. Wenstrom"
"Gerald Madkins","G. Madkins"
"Bob Martin","B. Martin"
"Ricky Grace","R. Grace"
"Chris Webber","C. Webber"
"Gheorghe Mureșan","G. Mureșan"
"Richard Petruška","R. Petruška"
"Kevin Thompson","K. Thompson"
"Adonis Jordan","A. Jordan"
"Scott Burrell","S. Burrell"
"Dell Demps","D. Demps"
"Evers Burns","E. Burns"
"Aaron Williams","A. Williams"
"Stanley Jackson","S. Jackson"
"David Wesley","D. Wesley"
"Chris King","C. King"
"Doug Edwards","D. Edwards"
"Harold Ellis","H. Ellis"
"Malcolm Mackey","M. Mackey"
"Reggie Jordan","R. Jordan"
"Chad Gallagher","C. Gallagher"
"Bo Outlaw","Bo Outlaw"
"Bill Edwards","B. Edwards"
"Andrew Gaze","A. Gaze"
"Alphonso Ford","A. Ford"
"Andrés Guibert","A. Guibert"
"Skeeter Henry","S. Henry"
"Chris Jent","C. Jent"
"Geert Hammink","G. Hammink"
"Derrick Alston","D. Alston"
"Howard Eisley","H. Eisley"
"Matt Fish","M. Fish"
"Brian Grant","B. Grant"
"Grant Hill","G. Hill"
"Tom Hovasse","T. Hovasse"
"Askia Jones","A. Jones"
"Eddie Jones","E. Jones"
"Antonio Lang","A. Lang"
"Donyell Marshall","D. Marshall"
"Aaron McKie","A. McKie"
"Anthony Miller","A. Miller"
"Eric Mobley","E. Mobley"
"Eric Montross","E. Montross"
"Lamond Murray","L. Murray"
"Wesley Person","W. Person"
"Eric Piatkowski","E. Piatkowski"
"Khalid Reeves","K. Reeves"
"Jalen Rose","J. Rose"
"Dickey Simpkins","D. Simpkins"
"Reggie Slater","R. Slater"
"B.J. Tyler","B. Tyler"
"Fred Vinson","F. Vinson"
"Jamie Watson","J. Watson"
"Sharone Wright","S. Wright"
"Tim Breaux","T. Breaux"
"Bill Curley","B. Curley"
"Tony Dumas","T. Dumas"
"Darrin Hancock","D. Hancock"
"Jason Kidd","J. Kidd"
"Glenn Robinson","G. Robinson"
"Žan Tabak","Ž. Tabak"
"Brooks Thompson","B. Thompson"
"Anthony Tucker","A. Tucker"
"Carlos Rogers","C. Rogers"
"Monty Williams","M. Williams"
"Sergei Bazarevich","S. Bazarevich"
"Julius Nwosu","J. Nwosu"
"Yinka Dare","Y. Dare"
"Greg Minor","G. Minor"
"Trevor Ruffin","T. Ruffin"
"Clifford Rozier","C. Rozier"
"Charlie Ward","C. Ward"
"Dontonio Wingfield","D. Wingfield"
"Jim McIlvaine","J. McIlvaine"
"Aaron Swinson","A. Swinson"
"Juwan Howard","J. Howard"
"James Blackwell","J. Blackwell"
"Ivano Newbill","I. Newbill"
"Dwayne Morton","D. Morton"
"Chris Childs","C. Childs"
"Ryan Lorthridge","R. Lorthridge"
"Elmer Bennett","E. Bennett"
"Darrick Martin","D. Martin"
"Jerome Harmon","J. Harmon"
"Eldridge Recasner","E. Recasner"
"Mark Strickland","M. Strickland"
"Darrell Armstrong","D. Armstrong"
"Derrick Phelps","D. Phelps"
"Jerome Allen","J. Allen"
"John Amaechi","J. Amaechi"
"Brent Barry","B. Barry"
"Travis Best","T. Best"
"Marques Bragg","M. Bragg"
"Junior Burrough","J. Burrough"
"Jason Caffey","J. Caffey"
"Chris Carr","C. Carr"
"Randolph Childress","R. Childress"
"Charles Claxton","C. Claxton"
"Tyus Edney","T. Edney"
"Michael Finley","M. Finley"
"Sherell Ford","S. Ford"
"Kevin Garnett","K. Garnett"
"Alvin Heggs","A. Heggs"
"Alan Henderson","A. Henderson"
"Jimmy King","J. King"
"Donny Marshall","D. Marshall"
"Antonio McDyess","A. McDyess"
"Loren Meyer","L. Meyer"
"Lawrence Moten","L. Moten"
"Ed O'Bannon","Ed O'Bannon"
"Greg Ostertag","G. Ostertag"
"Cherokee Parks","C. Parks"
"Theo Ratliff","T. Ratliff"
"Bryant Reeves","B. Reeves"
"Lou Roe","L. Roe"
"Arvydas Sabonis","A. Sabonis"
"Joe Smith","J. Smith"
"Eric Snow","E. Snow"
"Jerry Stackhouse","J. Stackhouse"
"Damon Stoudamire","D. Stoudamire"
"Bob Sura","B. Sura"
"Gary Trent","G. Trent"
"Rasheed Wallace","R. Wallace"
"Jeff Webster","J. Webster"
"Eric Williams","E. Williams"
"George Zídek","G. Zídek"
"Cory Alexander","C. Alexander"
"Sasha Danilović","S. Danilović"
"Fred Hoiberg","F. Hoiberg"
"Frankie King","F. King"
"Todd Mundt","T. Mundt"
"Howard Nathan","H. Nathan"
"Don Reid","D. Reid"
"Terrence Rencher","T. Rencher"
"Shawn Respert","S. Respert"
"Kurt Thomas","K. Thomas"
"Logan Vander Velden","L. Velden"
"Ashraf Amaya","A. Amaya"
"Stefano Rusconi","S. Rusconi"
"Vincenzo Esposito","V. Esposito"
"Larry Sykes","L. Sykes"
"Corliss Williamson","C. Williamson"
"Rastko Cvetković","R. Cvetković"
"Corey Beck","C. Beck"
"Voshon Lenard","V. Lenard"
"Andrew DeClercq","A. DeClercq"
"Anthony Goldwire","A. Goldwire"
"Rich Manning","R. Manning"
"Clint McDaniel","C. McDaniel"
"Martin Lewis","M. Lewis"
"Dwayne Whitfield","D. Whitfield"
"Mario Bennett","M. Bennett"
"Melvin Booker","M. Booker"
"Darryl Johnson","D. Johnson"
"John Coker","J. Coker"
"Donnie Boyce","D. Boyce"
"Thomas Hamilton","T. Hamilton"
"Robert Churchwell","R. Churchwell"
"Cuonzo Martin","C. Martin"
"Cedric Lewis","C. Lewis"
"Shareef Abdur-Rahim","S. Abdur-Rahim"
"Ray Allen","R. Allen"
"Shandon Anderson","S. Anderson"
"Marcus Camby","M. Camby"
"Emanual Davis","E. Davis"
"Derek Fisher","D. Fisher"
"Todd Fuller","T. Fuller"
"Reggie Geary","R. Geary"
"Othella Harrington","O. Harrington"
"Shane Heal","S. Heal"
"Allen Iverson","A. Iverson"
"Kerry Kittles","K. Kittles"
"Travis Knight","T. Knight"
"Randy Livingston","R. Livingston"
"Matt Maloney","M. Maloney"
"Stephon Marbury","S. Marbury"
"Steve Nash","S. Nash"
"Ray Owes","R. Owes"
"Vitaly Potapenko","V. Potapenko"
"Roy Rogers","R. Rogers"
"Brent Scott","B. Scott"
"Brett Szabo","B. Szabo"
"Antoine Walker","A. Walker"
"Ben Wallace","B. Wallace"
"John Wallace","J. Wallace"
"Donald Whiteside","D. Whiteside"
"Priest Lauderdale","P. Lauderdale"
"Malik Rose","M. Rose"
"Erick Strickland","E. Strickland"
"Jerome Williams","J. Williams"
"Kobe Bryant","K. Bryant"
"Tony Delk","T. Delk"
"Dean Garrett","D. Garrett"
"Darvin Ham","D. Ham"
"Walter McCarty","W. McCarty"
"Lorenzen Wright","L. Wright"
"Erick Dampier","E. Dampier"
"Ben Davis","B. Davis"
"Nate Driggers","N. Driggers"
"Mark Bradtke","M. Bradtke"
"Jeff McInnis","J. McInnis"
"Samaki Walker","S. Walker"
"Mark Hendrickson","M. Hendrickson"
"James Scott","J. Scott"
"Amal McCaskill","A. McCaskill"
"Aleksandar Djordjevic","A. Djordjevic"
"Chris Robinson","C. Robinson"
"Jermaine O'Neal","J. O'Neal"
"Moochie Norris","M. Norris"
"Evric Gray","E. Gray"
"Kevin Salvadori","K. Salvadori"
"Martin Müürsepp","M. Müürsepp"
"Devin Gray","D. Gray"
"Marcus Brown","M. Brown"
"Gaylon Nickerson","G. Nickerson"
"Jason Sasser","J. Sasser"
"Jamie Feick","J. Feick"
"Ruben Nembhard","R. Nembhard"
"Shawnelle Scott","S. Scott"
"Brian Evans","B. Evans"
"Steve Hamer","S. Hamer"
"Dexter Boney","D. Boney"
"Michael Hawkins","M. Hawkins"
"Joe Stephens","J. Stephens"
"Horacio Llamas","H. Llamas"
"Bruce Bowen","B. Bowen"
"Jimmy Carruth","J. Carruth"
"Stevin Smith","S. Smith"
"Matt Steigenga","M. Steigenga"
"Derek Anderson","D. Anderson"
"Tony Battie","T. Battie"
"Chauncey Billups","C. Billups"
"Kelvin Cato","K. Cato"
"Antonio Daniels","A. Daniels"
"Tim Duncan","T. Duncan"
"Tony Farmer","T. Farmer"
"Danny Fortson","D. Fortson"
"Adonal Foyle","A. Foyle"
"Chris Garner","C. Garner"
"Ed Gray","Ed Gray"
"Jerald Honeycutt","J. Honeycutt"
"Troy Hudson","T. Hudson"
"Zydrunas Ilgauskas","Z. Ilgauskas"
"Bobby Jackson","B. Jackson"
"Brevin Knight","B. Knight"
"Tracy McGrady","T. McGrady"
"Ron Mercer","R. Mercer"
"Jeff Nordgaard","J. Nordgaard"
"Kevin Ollie","K. Ollie"
"Scot Pollard","S. Pollard"
"Rodrick Rhodes","R. Rhodes"
"God Shammgod","G. Shammgod"
"Maurice Taylor","M. Taylor"
"John Thomas","J. Thomas"
"Tim Thomas","T. Thomas"
"Jacque Vaughn","J. Vaughn"
"DeJuan Wheat","D. Wheat"
"Keith Closs","K. Closs"
"Derek Grimm","D. Grimm"
"Anthony Johnson","A. Johnson"
"Michael Stewart","M. Stewart"
"Eric Washington","E. Washington"
"Bubba Wells","B. Wells"
"Lawrence Funderburke","L. Funderburke"
"Dontae' Jones","D. Jones"
"Alvin Williams","A. Williams"
"Chris Anstey","C. Anstey"
"Keith Booth","K. Booth"
"Mark Pope","M. Pope"
"Tariq Abdul-Wahad","T. Abdul-Wahad"
"Ed Stokes","Ed Stokes"
"Chris Crawford","C. Crawford"
"Charles O'Bannon","C. O'Bannon"
"Travis Williams","T. Williams"
"Austin Croshere","A. Croshere"
"Rusty LaRue","R. LaRue"
"Marko Milič","M. Milič"
"Johnny Taylor","J. Taylor"
"Rick Brunson","R. Brunson"
"James Cotton","J. Cotton"
"Kiwane Lemorris Garris","K. Garris"
"Keith Van Horn","K. Horn"
"Anthony Parker","A. Parker"
"James Collins","J. Collins"
"Jason Lawson","J. Lawson"
"Etdrick Bohannon","E. Bohannon"
"Kebu Stewart","K. Stewart"
"Drew Barry","D. Barry"
"Michael McDonald","M. McDonald"
"Brandon Williams","B. Williams"
"William Cunningham","W. Cunningham"
"Shea Seals","S. Seals"
"Reggie Hanson","R. Hanson"
"Peter Aluma","P. Aluma"
"Toby Bailey","T. Bailey"
"Gerald Brown","G. Brown"
"Cory Carr","C. Carr"
"Vince Carter","V. Carter"
"Keon Clark","K. Clark"
"Kornél Dávid","K. Dávid"
"Ricky Davis","R. Davis"
"Michael Dickerson","M. Dickerson"
"Michael Doleac","M. Doleac"
"Bryce Drew","B. Drew"
"Marlon Garnett","M. Garnett"
"Pat Garrity","P. Garrity"
"Paul Grant","P. Grant"
"Matt Harpring","M. Harpring"
"Al Harrington","Al Harrington"
"Larry Hughes","L. Hughes"
"Randell Jackson","R. Jackson"
"Jerome James","J. James"
"Gerard King","G. King"
"Raef LaFrentz","R. LaFrentz"
"Brad Miller","B. Miller"
"Nazr Mohammed","N. Mohammed"
"Tyrone Nesby","T. Nesby"
"Dirk Nowitzki","D. Nowitzki"
"Michael Olowokandi","M. Olowokandi"
"Andrae Patterson","A. Patterson"
"Ruben Patterson","R. Patterson"
"Paul Pierce","P. Pierce"
"Casey Shaw","C. Shaw"
"Jeff Sheppard","J. Sheppard"
"Peja Stojaković","P. Stojaković"
"Jahidi White","J. White"
"Jason Williams","J. Williams"
"Shammond Williams","S. Williams"
"Mark Baker","M. Baker"
"Antawn Jamison","A. Jamison"
"Cuttino Mobley","C. Mobley"
"Robert Traylor","R. Traylor"
"Corey Benjamin","C. Benjamin"
"Mike Bibby","M. Bibby"
"Earl Boykins","E. Boykins"
"J.R. Henderson","J. Henderson"
"Felipe López","F. López"
"Miles Simon","M. Simon"
"Bonzi Wells","B. Wells"
"Tyson Wheeler","T. Wheeler"
"Rashard Lewis","R. Lewis"
"Jelani McCoy","J. McCoy"
"Vladimir Stepania","V. Stepania"
"Sam Jacobson","S. Jacobson"
"Tyronn Lue","T. Lue"
"Roshown McLeod","R. McLeod"
"Damon Jones","D. Jones"
"Mikki Moore","M. Moore"
"Ryan Stack","R. Stack"
"Brian Skinner","B. Skinner"
"Korleone Young","K. Young"
"Jonathan Kerner","J. Kerner"
"Sean Marks","S. Marks"
"Trevor Winter","T. Winter"
"Makhtar N'Diaye","M. N'Diaye"
"Kelly McCarty","K. McCarty"
"Bruno Šundov","B. Šundov"
"Alvin Sims","A. Sims"
"Rasho Nesterović","R. Nesterović"
"Chucky Atkins","C. Atkins"
"Cal Bowdler","C. Bowdler"
"Ryan Bowen","R. Bowen"
"Rodney Buford","R. Buford"
"Anthony Carter","A. Carter"
"Vonteego Cummings","V. Cummings"
"Baron Davis","B. Davis"
"Obinna Ekezie","O. Ekezie"
"Steve Francis","S. Francis"
"Devean George","D. George"
"Adrian Griffin","A. Griffin"
"Richard Hamilton","R. Hamilton"
"Derek Hood","D. Hood"
"Jumaine Jones","J. Jones"
"Trajan Langdon","T. Langdon"
"Quincy Lewis","Q. Lewis"
"Todd MacCulloch","T. MacCulloch"
"Corey Maggette","C. Maggette"
"Shawn Marion","S. Marion"
"Andre Miller","A. Miller"
"Jason Miskiri","J. Miskiri"
"Lamar Odom","L. Odom"
"Milt Palacio","M. Palacio"
"James Posey","J. Posey"
"Laron Profit","L. Profit"
"Aleksandar Radojević","A. Radojević"
"Eddie Robinson","E. Robinson"
"Jason Terry","J. Terry"
"Kenny Thomas","K. Thomas"
"Wayne Turner","W. Turner"
"Metta World Peace","M. Peace"
"Elton Brand","E. Brand"
"Michael Ruffin","M. Ruffin"
"Jeff Foster","J. Foster"
"Rick Hughes","R. Hughes"
"Scott Padgett","S. Padgett"
"Wally Szczerbiak","W. Szczerbiak"
"Dedric Willoughby","D. Willoughby"
"Dion Glover","D. Glover"
"Lazaro Borrell","L. Borrell"
"William Avery","W. Avery"
"Jermaine Jackson","J. Jackson"
"Chris Herren","C. Herren"
"John Celestand","J. Celestand"
"Tim Young","T. Young"
"Lari Ketner","L. Ketner"
"Mirsad Türkcan","M. Türkcan"
"DeMarco Johnson","D. Johnson"
"Harold Jamison","H. Jamison"
"A.J. Bramlett","A. Bramlett"
"Jonathan Bender","J. Bender"
"Jamel Thomas","J. Thomas"
"Evan Eschmeyer","E. Eschmeyer"
"Greg Buckner","G. Buckner"
"Tim James","T. James"
"Rafer Alston","R. Alston"
"Ira Bowman","I. Bowman"
"Derrick Dial","D. Dial"
"Calvin Booth","C. Booth"
"Ryan Robertson","R. Robertson"
"Mateen Cleaves","M. Cleaves"
"Jason Collier","J. Collier"
"Jamal Crawford","J. Crawford"
"Keyon Dooling","K. Dooling"
"Khalid El-Amin","K. El-Amin"
"Marcus Fizer","M. Fizer"
"Rubén Garcés","R. Garcés"
"A.J. Guyton","A. Guyton"
"Stephen Jackson","S. Jackson"
"DerMarr Johnson","D. Johnson"
"Mark Madsen","M. Madsen"
"Jamaal Magloire","J. Magloire"
"Kenyon Martin","K. Martin"
"Desmond Mason","D. Mason"
"Paul McPherson","P. McPherson"
"Chris Mihm","C. Mihm"
"Darius Miles","D. Miles"
"Mike Miller","M. Miller"
"Hanno Möttölä","H. Möttölä"
"Eduardo Nájera","E. Nájera"
"Morris Peterson","M. Peterson"
"Lavor Postell","L. Postell"
"Quentin Richardson","Q. Richardson"
"Soumaila Samake","S. Samake"
"Pepe Sánchez","P. Sánchez"
"Daniel Santiago","D. Santiago"
"DeShawn Stevenson","D. Stevenson"
"Stromile Swift","S. Swift"
"Rubén Wolkowyski","R. Wolkowyski"
"Mark Blount","M. Blount"
"Eddie House","E. House"
"Jérôme Moïso","J. Moïso"
"Jamal Robinson","J. Robinson"
"Hedo Türkoğlu","H. Türkoğlu"
"Erick Barkley","E. Barkley"
"Marc Jackson","M. Jackson"
"Chris Porter","C. Porter"
"Michael Redd","M. Redd"
"Jake Tsakalidis","J. Tsakalidis"
"Dragan Tarlać","D. Tarlać"
"Courtney Alexander","C. Alexander"
"Joel Przybilla","J. Przybilla"
"Garth Joseph","G. Joseph"
"Dan Langhi","D. Langhi"
"Jake Voskuhl","J. Voskuhl"
"Mike Penberthy","M. Penberthy"
"Zendon Hamilton","Z. Hamilton"
"Lee Nailon","L. Nailon"
"Terrance Roberson","T. Roberson"
"Dalibor Bagarić","D. Bagarić"
"Ira Newble","I. Newble"
"Donnell Harvey","D. Harvey"
"Brian Cardinal","B. Cardinal"
"Olumide Oyedeji","O. Oyedeji"
"Stanislav Medvedenko","S. Medvedenko"
"Andy Panko","A. Panko"
"Jabari Smith","J. Smith"
"Sean Colson","S. Colson"
"Mamadou N'Diaye","M. N'Diaye"
"Art Long","A. Long"
"Mike Smith","M. Smith"
"David Vanterpool","D. Vanterpool"
"Steve Goodrich","S. Goodrich"
"Eddie Gill","E. Gill"
"Dan McClintock","D. McClintock"
"Wang Zhizhi","W. Zhizhi"
"Raja Bell","R. Bell"
"Jason Hart","J. Hart"
"Carlos Arroyo","C. Arroyo"
"Charlie Bell","C. Bell"
"Ruben Boumtje-Boumtje","R. Boumtje-Boumtje"
"Michael Bradley","M. Bradley"
"Damone Brown","D. Brown"
"Kedrick Brown","K. Brown"
"Kwame Brown","K. Brown"
"Speedy Claxton","S. Claxton"
"DeSagana Diop","D. Diop"
"Alton Ford","A. Ford"
"Joseph Forte","J. Forte"
"Eddie Griffin","E. Griffin"
"Steven Hunter","S. Hunter"
"Richard Jefferson","R. Jefferson"
"Joe Johnson","J. Johnson"
"Andrei Kirilenko","A. Kirilenko"
"Tony Parker","T. Parker"
"Vladimir Radmanović","V. Radmanović"
"Zach Randolph","Z. Randolph"
"Željko Rebrača","Ž. Rebrača"
